,spp,CommonName,Source,Country,Site,lat,lon,stockid,CollectionYear,MarkerName,n,bp,He,Hese,Pi,Pise,file
1784,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,China,Hainan,20.124059,110.454234,NA,2010,control region,14,458,0.989,NA,0.011,NA,mtdna102
1785,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,China,Huizhou,22.702843,114.626876,NA,2010,control region,21,458,0.9524,NA,0.0173,NA,mtdna102
1786,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,China,Quingdao,36.036107,120.386116,NA,2009,control region,24,458,0.9964,NA,0.0208,NA,mtdna102
1787,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,China,Rushan,36.790251,121.7098,NA,2009,control region,23,458,0.9526,NA,0.0216,NA,mtdna102
1788,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,China,Shantou,23.31139,116.796332,NA,2015,control region,21,458,0.9524,NA,0.0194,NA,mtdna102
1789,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,China,Weihai,37.509799,122.155264,NA,2009,control region,24,458,0.9964,NA,0.0235,NA,mtdna102
1790,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,China,Wenzhou,27.90433,120.916468,NA,2010,control region,14,458,0.978,NA,0.0167,NA,mtdna102
1791,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,China,Xiamen,24.411672,118.111265,NA,2014,control region,24,458,0.9565,NA,0.0236,NA,mtdna102
1792,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,China,Zhoushan,29.99608,122.089691,NA,2015,control region,24,458,0.9601,NA,0.0219,NA,mtdna102
1793,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Ariake-kai,33.030019,130.313659,NA,2012,control region,10,458,0.9778,NA,0.0216,NA,mtdna102
1794,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Awaji,34.342222,134.815651,NA,2012,control region,15,458,0.9996,NA,0.0171,NA,mtdna102
1795,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Hakata Island,34.214879,133.091874,NA,2011,control region,14,458,0.956,NA,0.0179,NA,mtdna102
1796,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Hyogo,34.749083,134.706661,NA,2015,control region,24,458,0.8587,NA,0.0098,NA,mtdna102
1797,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Iki Island,33.795724,129.712759,NA,2012,control region,21,458,0.9571,NA,0.0239,NA,mtdna102
1798,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Ishikawa,36.657932,136.389593,NA,2012,control region,10,458,0.8667,NA,0.0224,NA,mtdna102
1799,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Kochi,33.358191,133.371119,NA,2012,control region,23,458,0.9368,NA,0.0251,NA,mtdna102
1800,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Niigata,37.921036,138.983031,NA,2015,control region,15,458,0.9238,NA,0.0156,NA,mtdna102
1801,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Shizuoka,34.935802,138.475934,NA,2012,control region,12,458,0.9848,NA,0.0224,NA,mtdna102
1802,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Tottori,35.54361,134.087662,NA,2015,control region,24,458,0.9783,NA,0.0224,NA,mtdna102
1803,Sebastiscus marmoratus,False kelpfish,Liu et al. 2019 ZooKeys 830:127-144,Japan,Yokosuka,35.279732,139.71197,NA,2011,control region,22,458,0.974,NA,0.0229,NA,mtdna102
1804,Selar crumenophthalmus,Bigeye scad,"Pedrosa-Gerasmio, Agmata & Santos 2015 Fisheries Research 162:64-74",Indonesia,Indonesia,1.477665,124.8171,NA,,D-loop,50,364,0.0675,0.0095,0.005108,5.00E-04,mtdna102
1805,Selar crumenophthalmus,Bigeye scad,"Pedrosa-Gerasmio, Agmata & Santos 2015 Fisheries Research 162:64-74",Malaysia,Malaysia,6.878104,116.836371,NA,,D-loop,50,364,0.0641,0.0091,0.005482,5.00E-04,mtdna102
1806,Selar crumenophthalmus,Bigeye scad,"Pedrosa-Gerasmio, Agmata & Santos 2015 Fisheries Research 162:64-74",Philippines,Palawan,9.59959,118.344876,NA,,D-loop,49,364,0.7432,0.01,0.005425,5.00E-04,mtdna102
1807,Selar crumenophthalmus,Bigeye scad,"Pedrosa-Gerasmio, Agmata & Santos 2015 Fisheries Research 162:64-74",Philippines,Tawi-Tawi,5.242868,119.96642,NA,,D-loop,37,364,0.0678,0.0111,0.005318,6.00E-04,mtdna102
1808,Selar crumenophthalmus,Bigeye scad,"Pedrosa-Gerasmio, Agmata & Santos 2015 Fisheries Research 162:64-74",Philippines,Zamboanga,6.925259,122.047269,NA,,D-loop,38,364,0.7255,0.013,0.004831,5.00E-04,mtdna102
1809,Seriola dumerili,Greater amberjack,äegvi?-Bubi? et al. 2016 Fisheries Research 179:271-279,Spain,Santa Cruz de Tenerife,28.458269,-16.245823,NA,,"cytb, 16S",5,987,0.71,NA,NA,NA,mtdna102
1810,Seriola lalandi,Yellowtail amberjack,Sep˙lveda & Gonz·lez 2017 Journal of Fish Biology 90:249-264,Chile,Antofagasta,-23.630241,-70.42636,NA,2013,cytochrome c oxidase subunit I,45,674,0.43,0.01342,0.001,4.47E-05,mtdna102
1811,Seriola lalandi,Yellowtail amberjack,Sep˙lveda & Gonz·lez 2017 Journal of Fish Biology 90:249-264,Chile,ChaÒaral,-26.346308,-70.631411,NA,2012,cytochrome c oxidase subunit I,33,674,0.68,0.01393,0.0019,5.22E-05,mtdna102
1812,Seriola lalandi,Yellowtail amberjack,Sep˙lveda & Gonz·lez 2017 Journal of Fish Biology 90:249-264,Chile,Coquimbo,-29.943517,-71.32444,NA,2014,cytochrome c oxidase subunit I,30,674,0.19,0.01643,4.00E-04,3.65E-05,mtdna102
1813,Seriola lalandi,Yellowtail amberjack,Sep˙lveda & Gonz·lez 2017 Journal of Fish Biology 90:249-264,Chile,Juan Fern·ndez Archipelago,-33.659423,-78.935932,NA,2014,cytochrome c oxidase subunit I,30,674,0.07,0.01095,1.00E-04,8.30E-05,mtdna102
1814,Seriola rivoliana,Longfin yellowtail,äegvi?-Bubi? et al. 2016 Fisheries Research 179:271-279,Portugal,Azores,38.390493,-27.877794,NA,,"cytb, 16S",11,987,0.79,NA,NA,NA,mtdna102
1815,Seriolella brama,Common warehou,Robinson et. al 2008 Marine and Freshwater Research 59:502-514,Australia,ETas,-43,148,WAREHOUESE,,control region,53,389,0.967,NA,0.021,NA,mtdna101
1816,Seriolella brama,Common warehou,Robinson et. al 2008 Marine and Freshwater Research 59:502-514,Australia,EVic,-37,150,WAREHOUESE,,control region,38,389,0.929,NA,0.018,NA,mtdna101
1817,Seriolella brama,Common warehou,Robinson et. al 2008 Marine and Freshwater Research 59:502-514,Australia,WVic,-39,142,WAREHOUESE,,control region,47,389,0.953,NA,0.017,NA,mtdna101
1818,Seriolella punctata,Silver warehou,Robinson et. al 2008 Marine and Freshwater Research 59:502-514,Australia,EVic,-37,150,WAREHOUESE,,control region,20,403,0.995,NA,0.024,NA,mtdna101
1819,Seriolella punctata,Silver warehou,Robinson et. al 2008 Marine and Freshwater Research 59:502-514,Australia,WVic,-39,142,WAREHOUESE,,control region,43,403,0.937,NA,0.024,NA,mtdna101
1820,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,China,Hong Kong,22.39,114.41,NA,,cytb,27,350,0.812,NA,0.007,NA,mtdna101
1821,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Bantayan Island,11.22,123.7,NA,,cytb,30,350,0.949,NA,0.005,NA,mtdna101
1822,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Boliao,16.36,119.87,NA,,cytb,25,350,0.837,NA,0.005,NA,mtdna101
1823,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Camarines Norte,14.05,123.44,NA,,cytb,19,350,0.947,NA,0.014,NA,mtdna101
1824,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Catanduanes,13.59,124.4,NA,,cytb,25,350,0.937,NA,0.005,NA,mtdna101
1825,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Coron,11.61,120.04,NA,,cytb,26,350,0.908,NA,0.004,NA,mtdna101
1826,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Currimao,17.67,120.3,NA,,cytb,25,350,0.92,NA,0.014,NA,mtdna101
1827,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Davao,7.21,125.75,NA,,cytb,20,350,0.742,NA,0.004,NA,mtdna101
1828,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Dipolog,8.7,123.5,NA,,cytb,24,350,0.837,NA,0.004,NA,mtdna101
1829,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Mati,6.85,126.35,NA,,cytb,22,350,0.814,NA,0.004,NA,mtdna101
1830,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Morong,14.79,119.97,NA,,cytb,24,350,0.949,NA,0.014,NA,mtdna101
1831,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Padre Burgos,13.85,121.6,NA,,cytb,25,350,0.943,NA,0.006,NA,mtdna101
1832,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Panglao Island,9.56,123.8,NA,,cytb,20,350,0.863,NA,0.005,NA,mtdna101
1833,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Patnanungan Island,14.71,122.13,NA,,cytb,25,350,0.91,NA,0.012,NA,mtdna101
1834,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Puerto Princesa,9.93,118.87,NA,,cytb,25,350,0.967,NA,0.004,NA,mtdna101
1835,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Samar,11.06,125.79,NA,,cytb,23,350,0.921,NA,0.004,NA,mtdna101
1836,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Siay,7.64,122.57,NA,,cytb,19,350,0.462,NA,0.002,NA,mtdna101
1837,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,"Sta. Ana, Cagayan",18.79,122.3,NA,,cytb,19,350,0.942,NA,0.008,NA,mtdna101
1838,Siganus fuscescens,Mottled spinefoot,Ravago-Gotanco and Juinio-Menez 2010 Molecular Ecology 19:4520-4534,Phillippines,Surigao,9.42,126.15,NA,,cytb,25,350,0.713,NA,0.004,NA,mtdna101
1839,Siganus guttatus,Orange-spotted spinefoot,Iwamoto et al. 2012 Fisheries Science 78: 249-257,China,"Pingtung, Taiwan",22.456759,120.433426,NA,2007.5,tRNAThr to control region,51,451,0.766,0.00742,0.017,0.00126,mtdna101
1840,Siganus guttatus,Orange-spotted spinefoot,Iwamoto et al. 2012 Fisheries Science 78: 249-257,Japan,Ishigaki,24.36386,124.285379,NA,2005.5,tRNAThr to control region,53,451,0.913,0.00316,0.021,0.00151,mtdna101
1841,Siganus guttatus,Orange-spotted spinefoot,Iwamoto et al. 2012 Fisheries Science 78: 249-257,Japan,Miyako,24.728444,125.491978,NA,2006,tRNAThr to control region,42,451,0.964,0.00185,0.02,0.0017,mtdna101
1842,Siganus guttatus,Orange-spotted spinefoot,Iwamoto et al. 2012 Fisheries Science 78: 249-257,Japan,Okinawa,26.439722,128.068735,NA,2005,tRNAThr to control region,56,451,0.878,0.00428,0.016,0.0012,mtdna101
1843,Siganus guttatus,Orange-spotted spinefoot,Iwamoto et al. 2012 Fisheries Science 78: 249-257,Philippines,Cebu,10.347451,124.005367,NA,2007,tRNAThr to control region,52,451,0.97,0.00153,0.017,0.00125,mtdna101
1844,Siganus guttatus,Orange-spotted spinefoot,Iwamoto et. al 2009 Journal of Oceanography 65:103-112,Japan,Ishigaki Island,24.4,124.3,NA,2006,control region,54,461,0.9161,0.002993821,0.0199,0.001360828,mtdna101
1845,Siganus guttatus,Orange-spotted spinefoot,Iwamoto et. al 2009 Journal of Oceanography 65:103-112,Japan,Miyako Island,24.8,125.5,NA,2006,control region,42,461,0.964,0.00185164,0.0192,0.001543034,mtdna101
1846,Siganus guttatus,Orange-spotted spinefoot,Iwamoto et. al 2009 Journal of Oceanography 65:103-112,Japan,Okinawa Island,26,127.6,NA,2005,control region,56,461,0.8766,0.00427618,0.0151,0.001069045,mtdna101
1847,Siganus spinus,Little spinefoot,Iwamoto et. al 2009 Journal of Oceanography 65:103-112,Japan,Ishigaki Island,24.4,124.3,NA,2006,control region,34,461,0.8984,0.004973459,0.0059,0.000685994,mtdna101
1848,Siganus spinus,Little spinefoot,Iwamoto et. al 2009 Journal of Oceanography 65:103-112,Japan,Okinawa Island,26,127.6,NA,2006,control region,35,461,0.9244,0.00405674,0.0063,0.000676123,mtdna101
1849,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Beibu Bay,20.78333333,108.7166667,NA,2016,control region,29,414,0.993,NA,0.026,NA,mtdna102
1850,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Jiaonan,35.65,120.0833333,NA,2015,control region,28,414,0.998,NA,0.031,NA,mtdna102
1851,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Jimo,36.25,120.7833333,NA,2014,control region,20,414,1,NA,0.03,NA,mtdna102
1852,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Laizhou Bay,37.53333333,119.1166667,NA,2014,control region,24,414,0.996,NA,0.026,NA,mtdna102
1853,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Laoshantou,36.25,120.8,NA,2015,control region,14,414,0.989,NA,0.024,NA,mtdna102
1854,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Longkou,37.55,120.25,NA,2014,control region,8,414,1,NA,0.031,NA,mtdna102
1855,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Rushan,36.83333333,121.7833333,NA,2016,control region,28,414,0.995,NA,0.03,NA,mtdna102
1856,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Shantou,23.26666667,116.85,NA,2015,control region,18,414,1,NA,0.032,NA,mtdna102
1857,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Xiamen,24.18333333,118.4166667,NA,2014,control region,27,414,0.997,NA,0.03,NA,mtdna102
1858,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,China,Zhoushan,30.4,122.35,NA,2016,control region,50,414,0.999,NA,0.028,NA,mtdna102
1859,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,Japan,Awaji Island,34.46666667,135.2166667,NA,2015,control region,26,414,0.997,NA,0.03,NA,mtdna102
1860,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,Japan,Ise Bay,34.75,136.7833333,NA,2013,control region,26,414,0.997,NA,0.036,NA,mtdna102
1861,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,Japan,Tokyo Bay,35.2,139.55,NA,2014,control region,30,414,0.991,NA,0.029,NA,mtdna102
1862,Sillago japonica,Japanese sillago,Gao et al. 2019 Mitochondrial DNA Part A 30:172-183,South Korea,Pushan,37.81666667,129.2,NA,2016,control region,18,414,0.974,NA,0.03,NA,mtdna102
1863,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,Bay of Biscay BISB07,45.6,-1.4,SOLEVIII,2007,cytb,5,590,0.9,0.072,0.0041,0.000523,mtdna101
1864,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,Bay of Biscay BISC07,46.33333333,-1.883333333,SOLEVIII,2007,cytb,26,590,0.754,0.0177,0.0041,0.000143,mtdna101
1865,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,Celtic Sea CEL08,50.81666667,-5.016666667,SOLECS,2008,cytb,44,590,0.813,0.00799,0.0031,6.90E-05,mtdna101
1866,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,English Channel ENG08,50.78166667,1.484444444,SOLEVIId,2008,cytb,48,590,0.778,0.00866,0.0053,9.20E-05,mtdna101
1867,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,Irish Sea,52.21666667,-5.333333333,SOLEIS,2008,cytb,44,590,0.794,0.00965,0.0048,9.50E-05,mtdna101
1868,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,Kagerrak,58.16194444,9.508888889,SOLEIIIa,2007,cytb,32,590,0.95,0.00336,0.0066,9.90E-05,mtdna101
1869,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,Kattegat KATB07,56.42527778,12.18916667,SOLEIIIa,2007,cytb,39,590,0.825,0.00817,0.0061,9.50E-05,mtdna101
1870,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,North Sea BEL08f,51.35388889,2.745833333,SOLENS,2008,cytb,52,590,0.853,0.0061,0.0055,7.10E-05,mtdna101
1871,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,North Sea BEL08j,51.38944444,3.166944444,SOLENS,2008,cytb,27,590,0.84,0.0114,0.0039,0.000144,mtdna101
1872,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,North Sea BEL08s,51.38944444,3.166944444,SOLENS,2008,cytb,45,590,0.782,0.00969,0.0047,1.00E-04,mtdna101
1873,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,North Sea GER07,54.52,7.889722222,SOLENS,2007,cytb,31,590,0.815,0.0119,0.0044,0.000145,mtdna101
1874,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,North Sea NOR08,53.01944444,1.567222222,SOLENS,2008,cytb,23,590,0.806,0.0165,0.0055,0.000167,mtdna101
1875,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,North Sea THA07j,51.47222222,1.333333333,SOLENS,2007,cytb,17,590,0.875,0.0218,0.0036,0.000206,mtdna101
1876,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,North Sea THA08,51.47222222,1.333333333,SOLENS,2008,cytb,57,590,0.751,0.00795,0.0043,8.20E-05,mtdna101
1877,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,Scheldt estuary ZAN07,51.39722222,4.116388889,SOLENS,2007,cytb,30,590,0.871,0.00931,0.0049,0.000141,mtdna101
1878,Solea solea,Common sole,Cuveliers et al. 2012 Marine Biology 159:1239-1253,Atlantic Ocean,Wadden Sea TEX07,52.96666667,4.085,SOLENS,2007,cytb,48,590,0.795,0.00808,0.0045,9.00E-05,mtdna101
1880,Somniosus rostratus,Little sleeper shark,"Vella, Vella & Schembri (2017) Marine Genomics 36:17-23",,Malta,35.951019,14.361835,NA,2003-2017,ND2,4,990,0.5,0.265,5.00E-04,6.00E-04,mtdna103
1881,Sparus aurata,Gilthead seabream,Coscia et al. 2012 Heredity 108:537-546,France,France,45.800263,-1.441997,NA,2007,control region,20,494,0.742,NA,0.0024,NA,mtdna101
1882,Sparus aurata,Gilthead seabream,Coscia et al. 2012 Heredity 108:537-546,Ireland,Ireland,52.120047,-6.45999,NA,2007,control region,16,494,0.8,NA,0.0026,NA,mtdna101
1883,Sparus aurata,Gilthead seabream,Coscia et al. 2012 Heredity 108:537-546,Portugal,Portugal,38.11666667,-9.018888889,NA,2007,control region,20,494,0.668,NA,0.00181,NA,mtdna101
1884,Sparus aurata,Gilthead seabream,Coscia et al. 2012 Heredity 108:537-546,Spain,Spain,36.508689,-6.309368,NA,2007,control region,20,494,0.647,NA,0.00176,NA,mtdna101
1885,Sphaeramia orbicularis,Orbiculate cardinalfish,Gotoh et. al 2009 Genes Genetic Systems 84:287-295,Palau,CLM,7.15,134.35,NA,,control region,30,824,0.067,NA,8.00E-05,NA,mtdna101
1886,Sphaeramia orbicularis,Orbiculate cardinalfish,Gotoh et. al 2009 Genes Genetic Systems 84:287-295,Palau,CMR,7.5,134.49,NA,,control region,24,824,0.815,NA,0.00198,NA,mtdna101
1887,Sphaeramia orbicularis,Orbiculate cardinalfish,Gotoh et. al 2009 Genes Genetic Systems 84:287-295,Palau,JFL,7.15,134.3,NA,,control region,26,824,0.219,NA,0.00063,NA,mtdna101
1888,Sphaeramia orbicularis,Orbiculate cardinalfish,Gotoh et. al 2009 Genes Genetic Systems 84:287-295,Palau,JFOS,7.16,134.37,NA,,control region,25,824,0.423,NA,0.00103,NA,mtdna101
1889,Sphaeramia orbicularis,Orbiculate cardinalfish,Gotoh et. al 2009 Genes Genetic Systems 84:287-295,Palau,NLK,7.31,134.49,NA,,control region,26,824,0.465,NA,0.00113,NA,mtdna101
1890,Sphaeramia orbicularis,Orbiculate cardinalfish,Gotoh et. al 2009 Genes Genetic Systems 84:287-295,Palau,PPE,7.05,134.26,NA,,control region,26,824,0.526,NA,0.00147,NA,mtdna101
1891,Sphyraena barracuda,Great barracuda,Daly-Engel et al. 2012 Marine Biology 159:975-985,Australia,Broome,-17.15166667,122.0341667,NA,,cytb,11,629,0.62,0.0494,0.0031,0.000633,mtdna101
1892,Sphyraena barracuda,Great barracuda,Daly-Engel et al. 2012 Marine Biology 159:975-985,Australia,Great Barrier Reef,-18.03555556,147.1166667,NA,,cytb,6,629,0.8,0.0702,0.0027,0.000816,mtdna101
1893,Sphyraena barracuda,Great barracuda,Daly-Engel et al. 2012 Marine Biology 159:975-985,Bahamas,Bimini,25.1175,-79.03472222,NA,,cytb,52,629,0.77,0.0047,0.006,0.000471,mtdna101
1895,Sphyraena barracuda,Great barracuda,Daly-Engel et al. 2012 Marine Biology 159:975-985,Guam,Mariana Islands,17,146,NA,,cytb,26,629,0.52,0.0224,0.0027,0.000353,mtdna101
